"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","mx_rxx8_a","Infiniium MXR-Series","Keysight","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","mx_valve","type: string","IDEX Health & Science","SERIAL","pyserial","","8","T1b_serial_probe_tbd"
"community","n8700","Advanced ATE System Power Supplies","Keysight","VISA_SCPI","lantz/VISA","MEAS:VOLT?","10","T2_visa_needs_rs232_idn"
"community","n9020b","'Essential Signal Analyzers: N9020B'","Keysight","VISA_SCPI","lantz/VISA","","29","T2_visa_needs_rs232_idn"
"community","nanocom","Nanocom","Nanocom","UNKNOWN","","","6","T4_manual_review"
"community","nanonis_tcp","Nanonis TCP","Specs Zurich (Nanonis)","TCP","socket","","15","T3_network_needs_ext"
"community","nano_scan","NanoScan鈩?2s Si/3.5/1.8 Silicon Scanning 1.8 碌m Slit Beam Profiler","Ophir","SERIAL","pyserial","","21","T1b_serial_probe_tbd"
"community","nano_scan_z","Prior Scientific Nano Scan Z","Prior Scientific","VISA_SCPI","lantz/VISA","BAUD","15","T2_visa_needs_rs232_idn"
"community","narda601","EMF Monitors","Narda Safety Test Solutions","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","native_pin","type: string","Pine Research","UNKNOWN","","","11","T4_manual_review"
"community","netclient","Netclient","Open Source","TCP","socket","","7","T3_network_needs_ext"
"community","newport","Newport","Newport Corporation","UNKNOWN","","","3","T4_manual_review"
"community","newport2832c","Newport 2832-C Dual-Channel Optical Power Meter","Newport","VISA_SCPI","lantz/VISA","ECHO?","25","T2_visa_needs_rs232_idn"
"community","newport_esp301","Newport ESP301 杩愬姩鎺у埗鍣?","Newport Corporation","UNKNOWN","","TB?","57","T4_manual_review"
"community","newport_xps","default","Newport Corporation","TCP","socket","","49","T3_network_needs_ext"
"community","new_10","Hamilton Microlab STAR 鍏ㄨ嚜鍔ㄧЩ娑插伐浣滅珯","Hamilton","UNKNOWN","","","10","T4_manual_review"
"community","new_2","PepSy 寮€婧愯嚜鍔ㄥ寲澶氳偨鍚堟垚浠?","PepSy (Open Source)","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
