"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","ja_socket","JA Socket","Open Source","TCP","socket","*IDN?","7","T3_network_needs_ext"
"community","ja_visa","JA Visa","Open Source","VISA_SCPI","lantz/VISA","*IDN?","8","T2_visa_needs_rs232_idn"
"community","julabo1000_f","Discontinued products MAGIO MS-1000F","Julabo","UNKNOWN","","","15","T4_manual_review"
"community","julabo_f32_hd","Discontinued products F32-HL","Julabo","UNKNOWN","","","7","T4_manual_review"
"community","julabo_fp50","Discontinued products FP50-HL","Julabo","UNKNOWN","","","11","T4_manual_review"
"community","k2015","K2015","Keithley Instruments","SERIAL","pyserial","*IDN?","6","T1_serial_probe_ready"
"community","kaxxxxp","Korad KAxxxxP 可编程直流电源 实验设备 电源","Korad Technology","VISA_SCPI","lantz/VISA","VOUT1?","9","T2_visa_needs_rs232_idn"
"community","keithley195","Keithley 195/195A System Digital Multimeter","Tektronix","VISA_SCPI","scpi-framework","","5","T2_visa_needs_rs232_idn"
"community","keithley485","Keithley 485 Autoranging Picoammeter","Tektronix","VISA_SCPI","scpi-framework","U0X","3","T2_visa_needs_rs232_idn"
"community","keithley580","Model 580 Micro-ohmmeter Specifications Rev. A","Tektronix","VISA_SCPI","scpi-framework","","10","T2_visa_needs_rs232_idn"
"community","keithley6220","Keithley 6220 DC Precision Current Source","Tektronix","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","keithley6514","Keithley 6514 System Electrometer","Tektronix","VISA_SCPI","scpi-framework","FETC?","3","T2_visa_needs_rs232_idn"
"community","keithley79996","Keithley Instruments & Products","Tektronix","VISA_SCPI","scpi-framework","","0","T2_visa_needs_rs232_idn"
"community","kel10_x","KEL100 Series DC Electronic Load","KORAD","VISA_SCPI","lantz/VISA",":MEAS:VOLT?","11","T2_visa_needs_rs232_idn"
"community","keyboard_listener","Keyboard Listener","Open Source","SERIAL","pyserial","","4","T1b_serial_probe_tbd"
"community","keysight","Keysight 仪器通用接口 分析仪器 Keysight","Keysight Technologies","VISA_SCPI","lantz/VISA","DISPlay:BOOKmark1:XPOSition?","44","T2_visa_needs_rs232_idn"
"community","keysight_dsox2024_a_wrapper","Keysight InfiniiVision DSOX2024A Digital Storage Oscilloscope","Keysight","TCP","network-framework",":WAV:PRE?","20","T3_network_needs_ext"
"community","keysight_field_fox","Keysight FieldFox N9914A 手持式RF分析仪","Keysight","VISA_SCPI","scpi-framework","SENS:SWE:POIN?","3","T2_visa_needs_rs232_idn"
"community","keysight_infinii_vision_x","Keysight Infinii Vision X","Keysight Technologies","VISA_SCPI","lantz/VISA","*IDN?","5","T2_visa_needs_rs232_idn"
"community","keysight_n90nn_b","Expert Signal Analyzers: N9030B","Keysight","VISA_SCPI","scpi-framework",":INST:SEL?","3","T2_visa_needs_rs232_idn"
"community","kvaser_bus","Kvaser Bus","Kvaser","SERIAL","pyserial","","4","T1b_serial_probe_tbd"
"community","lakeshore336","Model 336 cryogenic temperature controller","Lake Shore","SERIAL","pyserial","","2","T1b_serial_probe_tbd"
"community","lakeshore340","Model 340 Cryogenic Temperature Controller","Lake Shore","VISA_SCPI","scpi-framework","","2","T2_visa_needs_rs232_idn"
"community","lakeshore350","Model 350 cryogenic temperature controller","Lake Shore","VISA_SCPI","lantz/VISA","*IDN?","8","T2_visa_needs_rs232_idn"
"community","lakeshore370","Model 370 AC Resistance Bridge","Lake Shore","VISA_SCPI","scpi-framework","","2","T2_visa_needs_rs232_idn"
"community","lambda103","PerkinElmer Lambda 103 紫外-可见分光光度计","PerkinElmer","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","laser_power_control","Laser Power Control","Open Source","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","lcc25","str","Thorlabs","VISA_SCPI","scpi-framework","*IDN?","5","T2_visa_needs_rs232_idn"
"community","lcr__backend","Generic LCR Meter Measurement Backend 后端控制器","Open Source","VISA_SCPI","lantz/VISA","*IDN?","12","T2_visa_needs_rs232_idn"
"community","leoni_switch","National National Instruments Leoni Switch","National Instruments (NI)","TCP","socket","","6","T3_network_needs_ext"
"community","lib_ftdi","艾立本Aliben- LT.D00台式激光诱导击穿光谱仪","成都艾立本科技有限公司","SERIAL","pyserial","","36","T1b_serial_probe_tbd"
"community","light_crafter","light_crafter","","TCP","socket","","418","T3_network_needs_ext"
"community","liquid_classes","Generic Liquid Classes","Open Source","UNKNOWN","","","58","T4_manual_review"
"community","liquid_level","Tecan Tecan Group Liquid Level","Tecan Group","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","live_plot_client","Live Plot","Open Source","UNKNOWN","","","13","T4_manual_review"
"community","li_ha","Tecan Tecan LiHa Liquid Handling Arm","Tecan Group","ROBOT","robot/ros-sdk","","59","T3r_robot_sdk"
"community","lm","Thorlabs Laser Module 模块 分析仪器 激光器","Thorlabs","VISA_SCPI","scpi-framework","rstli?","15","T2_visa_needs_rs232_idn"
"community","localisation_rule","localisation_rule","","TCP","socket","","144","T3_network_needs_ext"
"community","local_client","Local Client","Open Source","TCP","network/rest","","4","T3_network_needs_ext"
"community","local_web_controller","Local WEB Controller","Open Source","TCP","network/rest","","5","T3_network_needs_ext"
"community","logged_pv","Logged PV","EPICS (Argonne National Lab)","TCP","network-framework","","8","T3_network_needs_ext"
"community","logo","Siemens LOGO! PLC控制器","Siemens","MODBUS","modbus-tcp","","3","T2m_modbus_probeable"
"community","loopback_communicator","Generic Loopback Communicator","Open Source","VISA_SCPI","scpi-framework","","9","T2_visa_needs_rs232_idn"
"community","lumiloop_ls_probe","Lumiloop LS Probe","Lumiloop GmbH","VISA_SCPI","scpi-framework","","4","T2_visa_needs_rs232_idn"
"community","machine","Jubilee Jubilee Multi-Tool Motion Platform","Jubilee","SERIAL","pyserial","","38","T1b_serial_probe_tbd"
"community","maestro","Maestro","Pololu","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","marconi_instruments203_n","Marconi 2030/2031/203N 信号发生器","Marconi Instruments","VISA_SCPI","scpi-framework","*IDN?","2","T2_visa_needs_rs232_idn"
"community","masterflex_backend","Masterflex&reg; B/T&reg; 变速气动泵 ","艾万拓生命科学","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","masterflex_serial","Masterflex Serial","Cole-Parmer (Masterflex)","SERIAL","pyserial","","31","T1b_serial_probe_tbd"
"community","matchbox_laser","matchbox_laser","","SERIAL","pyserial","","418","T1b_serial_probe_tbd"
"community","mat_compatible_h5","反应釜 乳化反应釜KINEMATICA乳化反应釜 RT2 ","KINEMATICA ASiA LIMITED","UNKNOWN","","","11","T4_manual_review"
"community","maui","Teledyne LeCroy MAUI Oscilloscope 示波器","Teledyne LeCroy","VISA_SCPI","lantz/VISA","*IDN?","50","T2_visa_needs_rs232_idn"
"community","mc1","Qubitekk MC1 Motor Controller","Qubitekk","VISA_SCPI","scpi-framework","POSI?","4","T2_visa_needs_rs232_idn"
"community","mc2000","mc2000","","SERIAL","pyserial","","418","T1b_serial_probe_tbd"
"community","measurement","Generic Measurement Instrument Interface 接口模块","Open Source","VISA_SCPI","lantz/VISA","*IDN?","47","T2_visa_needs_rs232_idn"
"community","mercury","Oxford Instruments Mercury iTC 低温温度控制器","Oxford Instruments","UNKNOWN","","","15","T4_manual_review"
"community","mercury_stepper","mercury_stepper","","SERIAL","pyserial","TMN?","418","T1_serial_probe_ready"
"community","message_based_driver","Generic Message Based Driver","Open Source","VISA_SCPI","lantz/VISA","","12","T2_visa_needs_rs232_idn"
"community","message_server_interface","message_server_interface","","TCP","socket","","1210","T3_network_needs_ext"
"community","message_visa_driver","Generic Message Visa Driver","National Instruments (VISA)","VISA_SCPI","lantz/VISA","","5","T2_visa_needs_rs232_idn"
"community","meter_care_lite","Meter Care Lite","Mettler Toledo","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","mfc","mfc","","SERIAL","pyserial","","66","T1b_serial_probe_tbd"
"community","mgt508","MGT508 14GB DRAM expansion","D-TACQ Solutions","TCP","socket","","2","T3_network_needs_ext"
"community","mgt_dram_pull_client","MGT Dram Pull Client","D-TACQ Solutions","TCP","socket","","0","T3_network_needs_ext"
"community","mhs5200","wd5gnr/mhs5200a: Shell script and awk program (and spreadsheet) to allow","WattRex","VISA_SCPI","scpi-framework","","8","T2_visa_needs_rs232_idn"
"community","mi6960","Marconi 6960B RF功率计","Marconi Instruments","VISA_SCPI","scpi-framework","?","1","T2_visa_needs_rs232_idn"
"community","microscope","Generic Laboratory Microscope 显微镜","Open Source","TCP","socket","","72","T3_network_needs_ext"
"community","micro_fpga","Micro Fpga","Open Hardware","UNKNOWN","","","40","T4_manual_review"
"community","mighty_mini","Mighty Mini","Mighty Mini (Open Source)","SERIAL","pyserial","","3","T1b_serial_probe_tbd"
"community","minipump","Generic Miniature Pump 泵","Open Source","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","minitel","Minitel","France Telecom","SERIAL","pyserial","","24","T1b_serial_probe_tbd"
"community","mini_las_evo","SDL Atlas 自动起球评级系统","锡莱-亚太拉斯有限公司 SDL Atlas Ltd.","VISA_SCPI","lantz/VISA","DM?","15","T2_visa_needs_rs232_idn"
"community","mi_wave5nn","MI Wave5nn","Mi-Wave","VISA_SCPI","scpi-framework","","1","T2_visa_needs_rs232_idn"
"community","modbus_adu","Modbus ADU","Modbus (Open Standard)","SERIAL","pyserial","","12","T1b_serial_probe_tbd"
"community","modbus_adu_cs","Modbus ADU CS","Modbus (Open Standard)","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","modbus_client","Modbus Client","Modbus (Open Standard)","MODBUS","modbus","","27","T2m_modbus_probeable"
"community","modbus_serial_client","Modbus Serial Client","Modbus (Open Standard)","SERIAL","pyserial","","13","T1b_serial_probe_tbd"
"community","modbus_serial_worker","Modbus Serial Worker","Modbus (Open Standard)","SERIAL","pyserial","","2","T1b_serial_probe_tbd"
"community","modbus_server","Modbus Server","Modbus (Open Standard)","MODBUS","modbus","","17","T2m_modbus_probeable"
"community","modbus_tcp_client","Modbus TCP Client","Modbus (Open Standard)","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","molecular_devices_backend","Molecular Molecular Devices Instrument","Molecular Devices","SERIAL","pyserial","","19","T1b_serial_probe_tbd"
"community","motor_control","Motor Control","Open Source","VISA_SCPI","lantz/VISA","","11","T2_visa_needs_rs232_idn"
"community","mp285","MP-285 Motorized Micromanipulator","Sutter Instrument","SERIAL","pyserial","","15","T1b_serial_probe_tbd"
"community","mp71025_x","Generic MP71025-X Motion Controller 运动控制器","Multicomp Pro","VISA_SCPI","lantz/VISA","VOUT?","9","T2_visa_needs_rs232_idn"
"community","mpbcw_laser","mpbcw_laser","","SERIAL","pyserial","","418","T1b_serial_probe_tbd"
"community","mpi_sentio_prober","mpi_sentio_prober","","TCP","socket","*RCS?","1210","T3_network_needs_ext"
"community","mqtt_client","Mqtt Client","Open Standard (MQTT)","TCP","socket","","20","T3_network_needs_ext"
"community","mso5k","Mso5k","RIGOL Technologies","TCP","network-framework","*IDN?","19","T3_network_needs_ext"
"community","msox","Keysight MSOX Series Mixed Signal Oscilloscope 示波器","Keysight Technologies","VISA_SCPI","lantz/VISA","","1","T2_visa_needs_rs232_idn"
"community","msox3000","Keysight InfiniiVision MSOX3000 X-Series Mixed Signal Oscilloscope","Keysight","VISA_SCPI","lantz/VISA","MEASure:RESults?","41","T2_visa_needs_rs232_idn"
"community","mstp_director","Generic Mstp Director","Open Standard (BACnet)","SERIAL","pyserial","","17","T1b_serial_probe_tbd"
"community","mstp_multiplexer","Generic Mstp Multiplexer","Open Standard (BACnet)","SERIAL","pyserial","","17","T1b_serial_probe_tbd"
"community","mtsics","String","Mettler-Toledo","VISA_SCPI","scpi-framework","TAC","12","T2_visa_needs_rs232_idn"
"community","multi_mca_detector","Generic Multi-Channel Analyzer (MCA) Detector 探测器","Generic (EPICS)","TCP","network-framework","","30","T3_network_needs_ext"
"community","multi_rate_cyclic_send_task","Multi Rate Cyclic Send Task","Open Source","TCP","socket","","0","T3_network_needs_ext"
"community","multi_xmap","XIA XMAP 多元素探测器 X射线衍射仪 探测器","XIA LLC","TCP","network-framework","","43","T3_network_needs_ext"
"community","mxr","Keysight MXR Series Real-Time Oscilloscope 示波器","Keysight Technologies","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","mx_rxx4_a","Infiniium MXR-Series","Keysight","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","mx_rxx8_a","Infiniium MXR-Series","Keysight","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","mx_valve","IDEX MXII Multi-Position Valve 阀门","IDEX Health & Science","SERIAL","pyserial","","8","T1b_serial_probe_tbd"
"community","n8700","Advanced ATE System Power Supplies","Keysight","VISA_SCPI","lantz/VISA","MEAS:VOLT?","10","T2_visa_needs_rs232_idn"
"community","n9020b","Essential Signal Analyzers: N9020B","Keysight","VISA_SCPI","lantz/VISA","","29","T2_visa_needs_rs232_idn"
"community","nanocom","Nanocom","Nanocom","UNKNOWN","","","6","T4_manual_review"
"community","nanonis_tcp","Nanonis TCP","Specs Zurich (Nanonis)","TCP","socket","","15","T3_network_needs_ext"
"community","nano_scan","NanoScan™ 2s Si/3.5/1.8 Silicon Scanning 1.8 µm Slit Beam Profiler","Ophir","SERIAL","pyserial","","21","T1b_serial_probe_tbd"
"community","nano_scan_z","Prior Scientific Nano Scan Z","Prior Scientific","VISA_SCPI","lantz/VISA","BAUD","15","T2_visa_needs_rs232_idn"
"community","narda601","EMF Monitors","Narda Safety Test Solutions","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","native_pin","PINE Electrochemistry 电化学工作站接口","Pine Research","DAQ_GPIO","daq/gpio","","11","T3d_daq_gpio_local"
"community","netclient","Netclient","Open Source","TCP","socket","","7","T3_network_needs_ext"
"community","newport","Newport","Newport Corporation","USB_SDK","usb/dll","","3","T3u_usb_sdk_not_serial"
"community","newport2832c","Newport 2832-C Dual-Channel Optical Power Meter","Newport","VISA_SCPI","lantz/VISA","ECHO?","25","T2_visa_needs_rs232_idn"
"community","newport_esp301","Newport ESP301 运动控制器","Newport Corporation","VISA_SCPI","scpi-framework","TB?","57","T2_visa_needs_rs232_idn"
"community","newport_xps","default","Newport Corporation","TCP","socket","","49","T3_network_needs_ext"
"community","new_10","Hamilton Microlab STAR 全自动移液工作站","Hamilton","SW_AUTO","windows-sw-automation","","10","T3s_sw_automation"
"community","new_2","PepSy 开源自动化多肽合成仪","PepSy (Open Source)","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"community","new_4","MBraun LABmaster 惰性气体手套箱工作站","MBRAUN","SERIAL","pyserial","","10","T1b_serial_probe_tbd"
"community","new_5","IKA RET control-visc 加热磁力搅拌器","IKA","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","new_8","Knauer AZURA GPC/SEC 凝胶渗透色谱系统","Knauer","TCP","network-framework","V?","7","T3_network_needs_ext"
"community","new_scale_mpm","NEW Scale MPM","New Scale Technologies","UNKNOWN","","","6","T4_manual_review"
"community","next_gen_pump","next_gen_pump","","SERIAL","pyserial","","17","T1b_serial_probe_tbd"
"community","ni_do_device","National National Instruments Ni Do Device","National Instruments (NI)","DAQ_GPIO","daq/gpio","","4","T3d_daq_gpio_local"
"community","ni_do_hw","National National Instruments Ni Do Hw","National Instruments (NI)","DAQ_GPIO","daq/gpio","","5","T3d_daq_gpio_local"
"community","ni_xne_tcan_bus","NI-XNET CAN总线","National Instruments","SERIAL","pyserial","","3","T1b_serial_probe_tbd"
"community","nobo","Glen Nobo Energy Control Hub","Glen Dimplex","TCP","socket","","40","T3_network_needs_ext"
"community","node_server","node_server","","TCP","socket","","418","T3_network_needs_ext"
"community","obis_laser","Obis Laser","Coherent (OBIS)","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","ocean_device","Ocean Insight 光纤光谱仪 分析仪器 光谱仪","Ocean Insight (Ocean Optics)","USB_SDK","camera/spectro-sdk","","3","T3u_usb_sdk_not_serial"
"community","oi_spectrometer","OI Spectrometer","Ocean Insight","USB_SDK","usb/dll","","16","T3u_usb_sdk_not_serial"
"community","olympus_ix81_halogen_lamp","olympus_ix81_halogen_lamp","","SERIAL","pyserial","","418","T1b_serial_probe_tbd"
"community","online_display","online_display","","UNKNOWN","","","4","T4_manual_review"
"community","opentrons_temperature_module_usb_backend","Opentrons Temperature Module Usb Backend 后端模块 温控设备 后端控制器","Opentrons","SERIAL","pyserial","","6","T1b_serial_probe_tbd"
"community","opentrons_thermocycler_usb_backend","Opentrons Thermocycler Usb Backend 后端模块 PCR仪 后端控制器","Opentrons","SERIAL","pyserial","","25","T1b_serial_probe_tbd"
"community","open_bci_board","OpenBCI Brain-Computer Interface Board 控制板 分析仪器 接口模块","OpenBCI","SERIAL","pyserial","","20","T1b_serial_probe_tbd"
"community","open_flexure_stage","OpenFlexure Nano Motor Stage 电机 自动化设备 位移台","OpenFlexure","SERIAL","pyserial","light_sensor_gain?","14","T1_serial_probe_ready"
"community","open_plc_role_ruleset","Generic Open Plc Role Ruleset PLC控制器","OpenPLC Project","TCP","socket","","9","T3_network_needs_ext"
